Date,Actual,Forecast
2023-02-20,5906743.56,1764602.178803552
2023-02-27,0.0,1002476.4682720265
2023-03-06,0.0,-107496.13769149911
2023-03-13,-43563.81,-224984.7653161962
2023-03-20,0.0,1316245.1809060595
2023-03-27,9141632.52,3696216.080890832
2023-04-03,2466493.88,5316351.106619544
2023-04-10,2406479.027317073,5312913.170740059
2023-04-17,2346464.174634146,4271420.387357682
2023-04-24,2286449.3219512193,3450503.3222299833
2023-05-01,2226434.4692682927,3464645.2846365334
2023-05-08,2166419.6165853655,3861289.0815930394
2023-05-15,2106404.763902439,3889885.2234696266
2023-05-22,2046389.911219512,3419276.5366458725
2023-05-29,1986375.0585365852,2956363.5619996386
2023-06-05,1926360.2058536585,2908376.4090824137
2023-06-12,1866345.3531707316,3092160.888968714
2023-06-19,1806330.5004878049,3050927.424739546
2023-06-26,1746315.647804878,2676210.7862559543
2023-07-03,1686300.795121951,2313541.2212760597
2023-07-10,1626285.9424390243,2270321.569559531
2023-07-17,1566271.0897560976,2415075.821184032
2023-07-24,1506256.2370731705,2381015.1574793244
2023-07-31,1446241.3843902438,2064311.3158451885
2023-08-07,1386226.531707317,1743825.2835662905
2023-08-14,1326211.6790243902,1686492.9293861124
2023-08-21,1266196.8263414633,1788782.4226700573
2023-08-28,1206181.9736585366,1731470.9966986955
2023-09-04,1146167.1209756096,1421280.870728193
2023-09-11,1086152.268292683,1114742.1457368874
2023-09-18,1026137.415609756,1061992.9825255345
2023-09-25,966122.5629268291,1161158.2396845764
2023-10-02,906107.7102439024,1096354.0315732646
2023-10-09,846092.8575609755,772724.1410651603
2023-10-16,786078.0048780488,453649.11299295706
2023-10-23,726063.1521951219,404651.49515739846
2023-10-30,666048.2995121952,522679.0996750046
2023-11-06,606033.4468292682,463834.3465236148
2023-11-13,546018.5941463413,112940.47470334714
2023-11-20,486003.7414634146,-241735.54143291764
2023-11-27,425988.8887804877,-289519.9553354651
2023-12-04,365974.036097561,-138975.22856496676
2023-12-11,305959.1834146343,-206642.579941024
2023-12-18,245944.33073170716,-659625.025212524
2023-12-25,185929.47804878047,-1144906.0922579975
2024-01-01,125914.62536585378,-1206161.1883692218
2024-01-08,65899.77268292662,-880016.5678566466
2024-01-15,5884.92,-672106.9053354355
2024-01-22,105638.09,-888351.3727595826
2024-01-29,52819.045,-1180775.3130848256
2024-02-05,0.0,-970449.296216446
2024-02-12,33775.34,-285924.7203124516
2024-02-19,67550.68,86343.13578848669
2024-03-03,,-545923.9377987942
2024-03-10,,-1680795.806153975
2024-03-17,,-2250777.8241059957
2024-03-24,,-1225152.1163522112
2024-03-31,,1051686.2996951384
2024-04-07,,3073667.4116579923
2024-04-14,,3595117.8978441865
2024-04-21,,2754088.6969853365
2024-04-28,,1742843.1829010458
2024-05-05,,1493501.9801138449
2024-05-12,,1857794.0445786265
2024-05-19,,2059766.6045380891
2024-05-26,,1713619.0195921853
2024-06-02,,1182417.4552867936
2024-06-09,,991646.3061056617
2024-06-16,,1151262.5675398854
2024-06-23,,1220340.7901002688
2024-06-30,,930623.3347925663
2024-07-07,,516277.7726370934
2024-07-14,,361670.54991452605
2024-07-21,,484985.2368613192
2024-07-28,,540600.7733633104
2024-08-04,,298204.4081777162
2024-08-11,,-61359.05478859907
2024-08-18,,-212082.29142692982
2024-08-25,,-127886.4459137607
2024-09-01,,-105187.70821431869
2024-09-08,,-349037.28700832906
2024-09-15,,-694273.5162471881
2024-09-22,,-836904.392530487
2024-09-29,,-754027.2979685857
2024-10-06,,-737304.448536035
2024-10-13,,-992736.4111462021
2024-10-20,,-1352422.4761271055
2024-10-27,,-1497783.900132076
2024-11-03,,-1398840.659661971
2024-11-10,,-1368367.14271874
2024-11-17,,-1640673.2989750495
2024-11-24,,-2038566.4001201254
2024-12-01,,-2197685.3500368763
2024-12-08,,-2070686.3532026112
